31,Easter Sunday attack - what your child should learn,sports,"<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/9791b145582495bd337542a792dbb5ea_S.jpg"" alt=""Easter Sunday attack - what your child should learn"" /></div><div class=""K2FeedIntroText""><p>"" Now the games played by children have changed. As a part of play they enact sudden death.""</p>
</div><div class=""K2FeedFullText"">
<p>"" Teacher, what is IS? Why are they killing themselves ?.""</p>
<p>Above are comments given by parents and primary school teacher regarding the current behaviour of children and the questions raised by them.</p>
<p>Furthermore, there is a risk Muslim children learning in mixed religion schools facing discrimination.</p>
<p>The children born in 1980s and early 1990s were eyewitnesses to 30 years of war in Sri Lanka and majority of youth born in North and South live with fear and suspicion towards each other.</p>
<p>The war ended in 2009 but it is doubtful if the psychological wounds have completely healed.</p>
<p>Even before completing 10 years after the end of war Sri Lankan children are yet again living in a society where violance and suspicion toward each other exists.</p>
<p>Even though most children were not directly impacted by the Easter Sunday attacks the children were exposed to video footage of dead bodies, suicide attacks and pre-recordings done by the attackers.</p>
<p>Following the events they continue to see the footage of weapons being found and hate speech towards different communities.</p>
<p>Dr. Apeksha Hewageegana, Consultant Child and Adolescent Psychiatrist states that the number of children who are indirectly impacted by the incident are more and children may demonstrate signs of post-traumatic stress disorder, depression and anxiety if the current social situation prevails.</p>
<p>Even if they do not develop psychological disorders it may have a certain level of impact on the development of children.</p>
<p>"" Specially when building friendships they may develop changes in the way they interact with the society and the environment "" Dr. Hewageegana stated.</p>
<p>According to Dr. Hewageegana following are the signs of a child who is facing such a condition;</p>
<p>#Changes in the sleep and appetite ( having nightmares)<br />#Changes in playing patterns<br />#Tendency to detach themselves from parents<br />#Attempting to isolate themselves<br />#Irritated behaviour</p>
<p>If you are observing such symptoms from a child, what are the steps taken by the parents?</p>
<p>According to Consultant Psychiatrist</p>
<p># Children under the age of 2 and younger - Even if they are not fully aware of the current situation, the children feels that their parents are agitated and disturbed. As children tend to get agitated when mothers act agitated it is important to act calm around children.</p>
<p>Pre-school children- As they are aware of what is happening around the surroundings, it is best not to expose them to news telecast on media.</p>
<p># It is best to avoid speaking to children about the current situation in the country. Similarly if children wish to talk about it they should be given the opportunity.</p>
<p># If the child has already seen the footage or scenes and questioned it, then a clear answer should be given to suit the age. It should not be a detailed answer.</p>
<p># Similarly they feeling that they parents and children as safe should developed within children.</p>
<p>Primary school children- Communicating with them , encouraging them to communicate and knowing their knwoledge of the current situation is important. It is not advisable to expose these children to news on the recent violent events that occurred in the country.</p>
<p># It is important to show companionship and to listen.</p>
<p>Adolescent children- Even though they are aware of the current scenario that knowledge could be inaccurate. Due to social networking and the Internet they could get exposed to contradictory ideas.</p>
<p># Parents should give their children an accurate understanding of the current situation as they are at the risk of being exposed to disturbing or harmful content and exaggerated reports.</p>
<p># It is the responsibility of the parents to go beyond the footage shown on media and show the children what is happening in society.</p>
<p>&nbsp;At the same time, whenchildren of all ages from pre-school to adolescents are taken into consideration as Sri Lankans there are 3 main areas which we need to pay attention to , says Consultant Child and Adolescent Psychiatrist,Dr. Apeksha Hewageegana.They are;</p>
<p># Hate - It is important no the develop a feeling which could lead to hatred towards a certain group.</p>
<p># Heroism - Establish in children's mind that the incidents that occurred so far are not acts of heroism.</p>
<p># Positive expectations - Develop an understanding, hope and an positive idea in children's mind that despite sorrowful events that occur the family and the country can return to normalcy.</p>
<p>Source - BBC Sandeshaya</p></div>","<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/9791b145582495bd337542a792dbb5ea_S.jpg"" alt=""Easter Sunday attack - what your child should learn"" /></div><div class=""K2FeedIntroText""><p>"" Now the games played by children have changed. As a part of play they enact sudden death.""</p>
</div><div class=""K2FeedFullText"">
<p>"" Teacher, what is IS? Why are they killing themselves ?.""</p>
<p>Above are comments given by parents and primary school teacher regarding the current behaviour of children and the questions raised by them.</p>
<p>Furthermore, there is a risk Muslim children learning in mixed religion schools facing discrimination.</p>
<p>The children born in 1980s and early 1990s were eyewitnesses to 30 years of war in Sri Lanka and majority of youth born in North and South live with fear and suspicion towards each other.</p>
<p>The war ended in 2009 but it is doubtful if the psychological wounds have completely healed.</p>
<p>Even before completing 10 years after the end of war Sri Lankan children are yet again living in a society where violance and suspicion toward each other exists.</p>
<p>Even though most children were not directly impacted by the Easter Sunday attacks the children were exposed to video footage of dead bodies, suicide attacks and pre-recordings done by the attackers.</p>
<p>Following the events they continue to see the footage of weapons being found and hate speech towards different communities.</p>
<p>Dr. Apeksha Hewageegana, Consultant Child and Adolescent Psychiatrist states that the number of children who are indirectly impacted by the incident are more and children may demonstrate signs of post-traumatic stress disorder, depression and anxiety if the current social situation prevails.</p>
<p>Even if they do not develop psychological disorders it may have a certain level of impact on the development of children.</p>
<p>"" Specially when building friendships they may develop changes in the way they interact with the society and the environment "" Dr. Hewageegana stated.</p>
<p>According to Dr. Hewageegana following are the signs of a child who is facing such a condition;</p>
<p>#Changes in the sleep and appetite ( having nightmares)<br />#Changes in playing patterns<br />#Tendency to detach themselves from parents<br />#Attempting to isolate themselves<br />#Irritated behaviour</p>
<p>If you are observing such symptoms from a child, what are the steps taken by the parents?</p>
<p>According to Consultant Psychiatrist</p>
<p># Children under the age of 2 and younger - Even if they are not fully aware of the current situation, the children feels that their parents are agitated and disturbed. As children tend to get agitated when mothers act agitated it is important to act calm around children.</p>
<p>Pre-school children- As they are aware of what is happening around the surroundings, it is best not to expose them to news telecast on media.</p>
<p># It is best to avoid speaking to children about the current situation in the country. Similarly if children wish to talk about it they should be given the opportunity.</p>
<p># If the child has already seen the footage or scenes and questioned it, then a clear answer should be given to suit the age. It should not be a detailed answer.</p>
<p># Similarly they feeling that they parents and children as safe should developed within children.</p>
<p>Primary school children- Communicating with them , encouraging them to communicate and knowing their knwoledge of the current situation is important. It is not advisable to expose these children to news on the recent violent events that occurred in the country.</p>
<p># It is important to show companionship and to listen.</p>
<p>Adolescent children- Even though they are aware of the current scenario that knowledge could be inaccurate. Due to social networking and the Internet they could get exposed to contradictory ideas.</p>
<p># Parents should give their children an accurate understanding of the current situation as they are at the risk of being exposed to disturbing or harmful content and exaggerated reports.</p>
<p># It is the responsibility of the parents to go beyond the footage shown on media and show the children what is happening in society.</p>
<p>&nbsp;At the same time, whenchildren of all ages from pre-school to adolescents are taken into consideration as Sri Lankans there are 3 main areas which we need to pay attention to , says Consultant Child and Adolescent Psychiatrist,Dr. Apeksha Hewageegana.They are;</p>
<p># Hate - It is important no the develop a feeling which could lead to hatred towards a certain group.</p>
<p># Heroism - Establish in children's mind that the incidents that occurred so far are not acts of heroism.</p>
<p># Positive expectations - Develop an understanding, hope and an positive idea in children's mind that despite sorrowful events that occur the family and the country can return to normalcy.</p>
<p>Source - BBC Sandeshaya</p></div>",https://srilankamirror.com/news/13919-easter-sunday-attack-what-your-child-should-learn,"Thu, 02 May 2019 20:23:57 +0530"
32,Close all Catholic schools until further notice - Cardinal,sports,"<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/a4f6bac3956f0a65678b3cba88496959_S.jpg"" alt=""Close all Catholic schools until further notice - Cardinal"" /></div><div class=""K2FeedIntroText""><p>Cardinal Malcolm Ranjith has requested all Catholic private schools to remain closed until further notice.</p>
</div><div class=""K2FeedFullText"">
<p>Catholic private schools were expected to reopen for the second term on May 06, along with other government schools.</p>
<p>Cardinal Ranjith's media unit states that the decision to close all Catholic private schools was taken due to the unfavorable condition within the country.</p></div>","<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/a4f6bac3956f0a65678b3cba88496959_S.jpg"" alt=""Close all Catholic schools until further notice - Cardinal"" /></div><div class=""K2FeedIntroText""><p>Cardinal Malcolm Ranjith has requested all Catholic private schools to remain closed until further notice.</p>
</div><div class=""K2FeedFullText"">
<p>Catholic private schools were expected to reopen for the second term on May 06, along with other government schools.</p>
<p>Cardinal Ranjith's media unit states that the decision to close all Catholic private schools was taken due to the unfavorable condition within the country.</p></div>",https://srilankamirror.com/news/news-in-brief/13918-close-all-catholic-schools-until-further-notice-cardinal,"Thu, 02 May 2019 19:51:17 +0530"
33,Sunday masses cancelled this week as well,sports,"<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/3fcfddd119e032a4d7b755aed307596b_S.jpg"" alt=""Sunday masses cancelled this week as well"" /></div><div class=""K2FeedIntroText""><p>Colombo Archbishop His Eminence Malcolm Cardinal Ranjith has said that Sunday masses will not be held on coming Sunday (5) as well due to the risky situation in the country.</p>
</div><div class=""K2FeedFullText"">
<p>According to the available information, there is a danger of further attacks on the 4th and 5th of this month and the Cardinal has directed to cancel the Mass Giving on Sunday.</p></div>","<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/3fcfddd119e032a4d7b755aed307596b_S.jpg"" alt=""Sunday masses cancelled this week as well"" /></div><div class=""K2FeedIntroText""><p>Colombo Archbishop His Eminence Malcolm Cardinal Ranjith has said that Sunday masses will not be held on coming Sunday (5) as well due to the risky situation in the country.</p>
</div><div class=""K2FeedFullText"">
<p>According to the available information, there is a danger of further attacks on the 4th and 5th of this month and the Cardinal has directed to cancel the Mass Giving on Sunday.</p></div>",https://srilankamirror.com/news/news-in-brief/13917-sunday-masses-cancelled-this-week-as-well,"Thu, 02 May 2019 15:53:21 +0530"
34,Saharan's sister who wept crocodile tears in BBC arrested,sports,"<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/8ccef193610c652bc9d7a4740c09906d_S.jpg"" alt=""Saharan's sister who wept crocodile tears in BBC arrested"" /></div><div class=""K2FeedIntroText""><p>Mastermind of the Easter Sunday attack Mohamed Saharan's sister Mohamed Casim Mohamed Niyaz Madaniya has been arrested at Kattankudy Batticaloa yesterday (01).</p>
</div><div class=""K2FeedFullText"">
<p>Police found Rs. 20 lakhs in her possession.</p>
<p>She had said a few days before the attack Saharan had given her the money.</p>
<p>Earlier she had criticized Saharan and his actions.</p>
<p>Speaking to the BBC Sinhala Service, she said:</p>
<p>""I knew about his activities from media, and I never thought that he would do such a thing. I cannot think what will happen next."" ""I totally oppose what he has done, and he is my brother, but I cannot accept this. I will not think of him later on. ""</p>
<p>A few days earlier, Gafoor, Saharan's driver, was also taken into police custody.</p>
<p>Madaniya had commented to the BBC:</p>
<p><iframe style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://ytcropper.com/embed/fY5ccad9f4d35ed/loop/noautoplay/"" width=""640"" height=""480"" allowfullscreen=""allowfullscreen""></iframe><a href=""https://srilankamirror.com//"" target=""_blank"">via ytCropper</a></p></div>","<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/8ccef193610c652bc9d7a4740c09906d_S.jpg"" alt=""Saharan's sister who wept crocodile tears in BBC arrested"" /></div><div class=""K2FeedIntroText""><p>Mastermind of the Easter Sunday attack Mohamed Saharan's sister Mohamed Casim Mohamed Niyaz Madaniya has been arrested at Kattankudy Batticaloa yesterday (01).</p>
</div><div class=""K2FeedFullText"">
<p>Police found Rs. 20 lakhs in her possession.</p>
<p>She had said a few days before the attack Saharan had given her the money.</p>
<p>Earlier she had criticized Saharan and his actions.</p>
<p>Speaking to the BBC Sinhala Service, she said:</p>
<p>""I knew about his activities from media, and I never thought that he would do such a thing. I cannot think what will happen next."" ""I totally oppose what he has done, and he is my brother, but I cannot accept this. I will not think of him later on. ""</p>
<p>A few days earlier, Gafoor, Saharan's driver, was also taken into police custody.</p>
<p>Madaniya had commented to the BBC:</p>
<p><iframe style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://ytcropper.com/embed/fY5ccad9f4d35ed/loop/noautoplay/"" width=""640"" height=""480"" allowfullscreen=""allowfullscreen""></iframe><a href=""https://srilankamirror.com//"" target=""_blank"">via ytCropper</a></p></div>",https://srilankamirror.com/news/13916-saharan-s-sister-who-wept-crocodile-tears-in-bbc-arrested,"Thu, 02 May 2019 15:51:29 +0530"
35,DJ Ara bags an international award,sports,"<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/dbe4ef98d38a97c611676bb6aeeb7cf1_S.jpg"" alt=""DJ Ara bags an international award"" /></div><div class=""K2FeedIntroText""><p>Aravinda Lokuge (DJ Ara) has won the Most Admired RJ with the International Fame Gold Award at the eighth Global Customer Engagement Awards under the individual category.</p>
</div><div class=""K2FeedFullText"">
<p>The awards ceremony is organized by the ACEF Global Customer Engagement Forum and was held at the Westin Hotel in Mumbai on the 25th of last month.</p>
<p>Johar, a renowned Indian cinema director, star actress Karina Kapur and star actor Ranbir Kapoor also received awards and for the first time a Sri Lankan radio announcer received this award at the event.</p>
<p>However, due to the current situation in the country he did not go to India to receive the award, and he had sent a special video clip to the organizers.</p>
<p>The video of the award ceremony and Aravinda's message can be viewed below.</p>
<p><iframe style=""border: none; overflow: hidden; display: block; margin-left: auto; margin-right: auto;"" src=""https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2Fslmirror%2Fvideos%2F574899209670964%2F&amp;show_text=0&amp;width=560"" width=""560"" height=""315"" allowfullscreen=""allowfullscreen""></iframe></p></div>","<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/dbe4ef98d38a97c611676bb6aeeb7cf1_S.jpg"" alt=""DJ Ara bags an international award"" /></div><div class=""K2FeedIntroText""><p>Aravinda Lokuge (DJ Ara) has won the Most Admired RJ with the International Fame Gold Award at the eighth Global Customer Engagement Awards under the individual category.</p>
</div><div class=""K2FeedFullText"">
<p>The awards ceremony is organized by the ACEF Global Customer Engagement Forum and was held at the Westin Hotel in Mumbai on the 25th of last month.</p>
<p>Johar, a renowned Indian cinema director, star actress Karina Kapur and star actor Ranbir Kapoor also received awards and for the first time a Sri Lankan radio announcer received this award at the event.</p>
<p>However, due to the current situation in the country he did not go to India to receive the award, and he had sent a special video clip to the organizers.</p>
<p>The video of the award ceremony and Aravinda's message can be viewed below.</p>
<p><iframe style=""border: none; overflow: hidden; display: block; margin-left: auto; margin-right: auto;"" src=""https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2Fslmirror%2Fvideos%2F574899209670964%2F&amp;show_text=0&amp;width=560"" width=""560"" height=""315"" allowfullscreen=""allowfullscreen""></iframe></p></div>",https://srilankamirror.com/news/13914-dj-ara-bags-an-international-award,"Thu, 02 May 2019 13:00:26 +0530"
36,Property suicide bombers and supporters to be confiscated,sports,"<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/985971e922193b0e11bb88627d92357f_S.jpg"" alt=""Property suicide bombers and supporters to be confiscated"" /></div><div class=""K2FeedIntroText""><p>The Criminal Investigations Department has identified assets of a large number of persons involved in bombing of Catholic religious sites, hotels and other places and measures have been taken to confiscate them.</p>
</div><div class=""K2FeedFullText"">
<p>Accordingly, the property belonging to nine suicide cadres and the suspects arrested by the Criminal Investigations Department will be confiscated.</p>
<p>In addition to identify the other relatives of suicide bombers, The Criminal Investigations Department is conducting two separate investigations.</p>
<p>Police spokesman Superintendent of Police Ruwan Gunasekara said that steps have been taken to ban all such assets under the terrorism prevention act and money laundering act.</p>
<p>&nbsp;</p></div>","<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/985971e922193b0e11bb88627d92357f_S.jpg"" alt=""Property suicide bombers and supporters to be confiscated"" /></div><div class=""K2FeedIntroText""><p>The Criminal Investigations Department has identified assets of a large number of persons involved in bombing of Catholic religious sites, hotels and other places and measures have been taken to confiscate them.</p>
</div><div class=""K2FeedFullText"">
<p>Accordingly, the property belonging to nine suicide cadres and the suspects arrested by the Criminal Investigations Department will be confiscated.</p>
<p>In addition to identify the other relatives of suicide bombers, The Criminal Investigations Department is conducting two separate investigations.</p>
<p>Police spokesman Superintendent of Police Ruwan Gunasekara said that steps have been taken to ban all such assets under the terrorism prevention act and money laundering act.</p>
<p>&nbsp;</p></div>",https://srilankamirror.com/news/13913-property-suicide-bombers-and-supporters-to-be-confiscated,"Thu, 02 May 2019 12:46:43 +0530"
37,Lotteries sellers devastated (Photos),sports,"<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/c3e498e9942a13960505039990e8ee1b_S.jpg"" alt=""Lotteries sellers devastated (Photos)"" /></div><div class=""K2FeedIntroText""><p>The sales outlets of the Development Lottery Board and the National Lotteries Board that are in crowded places in cities will be removed.</p>
</div><div class=""K2FeedFullText"">
<p>Some urban councils and municipal councils have decided to remove the such outlets, due to security situation following the Easter Sunday attack.</p>
<p>The number of sales outlets removed from the Ratnapura town is 17 and from the Matale town 27. Though prior message had been given in Rathnapura no information has been given in Matale.</p>
<p>Many people have lost their livelihoods and no alternatives have been put forward by the authorities.</p>
<p>People who sell lottery tickets stay 12 hours in their outlets and the authorities have not paid attention on using for them to tighten security in cities.</p>
<p>The lottery boards have already notified the situation to the Presidential Secretary, the Defense Secretary and the IGP.</p>
<p>The following photographs show how the sales premises being removed using Backhoes.</p>
<p>{gallery}Ticket Counters Clossed{/gallery}</p></div>","<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/c3e498e9942a13960505039990e8ee1b_S.jpg"" alt=""Lotteries sellers devastated (Photos)"" /></div><div class=""K2FeedIntroText""><p>The sales outlets of the Development Lottery Board and the National Lotteries Board that are in crowded places in cities will be removed.</p>
</div><div class=""K2FeedFullText"">
<p>Some urban councils and municipal councils have decided to remove the such outlets, due to security situation following the Easter Sunday attack.</p>
<p>The number of sales outlets removed from the Ratnapura town is 17 and from the Matale town 27. Though prior message had been given in Rathnapura no information has been given in Matale.</p>
<p>Many people have lost their livelihoods and no alternatives have been put forward by the authorities.</p>
<p>People who sell lottery tickets stay 12 hours in their outlets and the authorities have not paid attention on using for them to tighten security in cities.</p>
<p>The lottery boards have already notified the situation to the Presidential Secretary, the Defense Secretary and the IGP.</p>
<p>The following photographs show how the sales premises being removed using Backhoes.</p>
<p>{gallery}Ticket Counters Clossed{/gallery}</p></div>",https://srilankamirror.com/news/13912-lotteries-sellers-devastated-photos,"Thu, 02 May 2019 12:46:28 +0530"
38,Certain organisation distributes swords to Muslim households,sports,"<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/409ba970171136b62a00ff442467842a_S.jpg"" alt=""Certain organisation distributes swords to Muslim households"" /></div><div class=""K2FeedIntroText""><p>A suspect arrested by the police over the possession of two swords had revealed that swords are being kept in many Muslim houses in Vavuniya but it is for their own protection.</p>
</div><div class=""K2FeedFullText"">
<p>The suspect was arrested with two swords in the Vavuniya Pattanchur area on April 30th. Based on a tip-off the police had recovered the two swords concealed inside plastic tubes. However, the 37-year-old Muslim man who was arrested by the police had revealed that after the clashes in Kandy and several other areas last year a certain organisation had distributed these swords to the Muslim households for their protection.</p>
<p>He had revealed that he too had kept these swords for his protection, adding that many of the Muslim households in the Vavuniya area also have such swords for their protection.</p>
<p>The arrested suspect is scheduled to be produced before the Vavuniya Magistrate’s Court, while the Vavuniya Police is conducting further investigations regarding this matter.</p></div>","<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/409ba970171136b62a00ff442467842a_S.jpg"" alt=""Certain organisation distributes swords to Muslim households"" /></div><div class=""K2FeedIntroText""><p>A suspect arrested by the police over the possession of two swords had revealed that swords are being kept in many Muslim houses in Vavuniya but it is for their own protection.</p>
</div><div class=""K2FeedFullText"">
<p>The suspect was arrested with two swords in the Vavuniya Pattanchur area on April 30th. Based on a tip-off the police had recovered the two swords concealed inside plastic tubes. However, the 37-year-old Muslim man who was arrested by the police had revealed that after the clashes in Kandy and several other areas last year a certain organisation had distributed these swords to the Muslim households for their protection.</p>
<p>He had revealed that he too had kept these swords for his protection, adding that many of the Muslim households in the Vavuniya area also have such swords for their protection.</p>
<p>The arrested suspect is scheduled to be produced before the Vavuniya Magistrate’s Court, while the Vavuniya Police is conducting further investigations regarding this matter.</p></div>",https://srilankamirror.com/news/13911-certain-organisation-distributes-swords-to-muslim-households,"Thu, 02 May 2019 10:46:17 +0530"
39,Intelligence officers involved in Batticaloa police men killing! (video),sports,"<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/01de2dc2d94ec31b4b4cf10fdd5dc9a6_S.jpg"" alt=""Intelligence officers involved in Batticaloa police men killing! (video)"" /></div><div class=""K2FeedIntroText""><p>Minister Rajitha Senaratne said several Army intelligence officers are involved in the killing of the two Police officers in Batticaloa.</p>
</div><div class=""K2FeedFullText"">
<p>Last November, the two police Constables Niroshan Indika Prasanna and Ganesh Dinesh were hacked, shot and killed at a police check point in Vavunathivu.</p>
<p>Last week, Police Spokesman SP Ruwan Gunasekara revealed that the two official firearms provided to the two slain police constables had been found during search operations at two houses in Vavunathivu and Wanathawilluwa connected with the Thawheed Jamath Organisation. <br />This organisation is accused of being behind the Easter Sunday suicide bombings.</p>
<p>Quoting intelligence reports, Minister Rajitha Senaratne told media that the killing of the two police constables had been coordinated by four intelligence officers.</p>
<p>He accused former Defence Secretary Gotabhaya Rajapaksa of having funded the Thawheed Jamath Organisation and its Leader Abdul Razeek Rafeekdeen is said to have been an intelligence member. He also said that the extremist BBS had also been funded by a special intelligence unit under Gotabhaya Rajapaksa.</p>
<p><iframe style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://www.youtube.com/embed/EwNa2c091w8"" width=""727"" height=""409"" allowfullscreen=""allowfullscreen""></iframe></p>
<p>However, the police initially arrested a group of ex-LTTE cadres for the killing of the two police Constables.</p>
<p>Among them, Kadiragamarthambi Rajakumaran alias Ajanthan is still in custody.</p>
<p>After the police had identified a new set of suspects regarding this incident, his wife Selvarani Rajakumaran had requested the government to clear her husband of all charges and release him.</p>
<p>When contacted in this regard, SP Ruwan Gunasekara said that if Rajakumaran is cleared of any involvement during the investigations, then he would be released.</p></div>","<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/01de2dc2d94ec31b4b4cf10fdd5dc9a6_S.jpg"" alt=""Intelligence officers involved in Batticaloa police men killing! (video)"" /></div><div class=""K2FeedIntroText""><p>Minister Rajitha Senaratne said several Army intelligence officers are involved in the killing of the two Police officers in Batticaloa.</p>
</div><div class=""K2FeedFullText"">
<p>Last November, the two police Constables Niroshan Indika Prasanna and Ganesh Dinesh were hacked, shot and killed at a police check point in Vavunathivu.</p>
<p>Last week, Police Spokesman SP Ruwan Gunasekara revealed that the two official firearms provided to the two slain police constables had been found during search operations at two houses in Vavunathivu and Wanathawilluwa connected with the Thawheed Jamath Organisation. <br />This organisation is accused of being behind the Easter Sunday suicide bombings.</p>
<p>Quoting intelligence reports, Minister Rajitha Senaratne told media that the killing of the two police constables had been coordinated by four intelligence officers.</p>
<p>He accused former Defence Secretary Gotabhaya Rajapaksa of having funded the Thawheed Jamath Organisation and its Leader Abdul Razeek Rafeekdeen is said to have been an intelligence member. He also said that the extremist BBS had also been funded by a special intelligence unit under Gotabhaya Rajapaksa.</p>
<p><iframe style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://www.youtube.com/embed/EwNa2c091w8"" width=""727"" height=""409"" allowfullscreen=""allowfullscreen""></iframe></p>
<p>However, the police initially arrested a group of ex-LTTE cadres for the killing of the two police Constables.</p>
<p>Among them, Kadiragamarthambi Rajakumaran alias Ajanthan is still in custody.</p>
<p>After the police had identified a new set of suspects regarding this incident, his wife Selvarani Rajakumaran had requested the government to clear her husband of all charges and release him.</p>
<p>When contacted in this regard, SP Ruwan Gunasekara said that if Rajakumaran is cleared of any involvement during the investigations, then he would be released.</p></div>",https://srilankamirror.com/news/13910-intelligence-officers-involved-in-batticaloa-police-men-killing-video,"Thu, 02 May 2019 10:26:04 +0530"
40,Madush’s verdict today!,sports,"<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/054d1e347789e58f50b3042613b3fede_S.jpg"" alt=""Madush’s verdict today!"" /></div><div class=""K2FeedIntroText""><p>The Dubai Court is expected to announce its decision on whether Makandure Madush would be deported from Dubai to Sri Lanka or not today. Madush and 30 others were arrested by the Dubai Police on February 05th while they were at a party.</p>
</div><div class=""K2FeedFullText"">
<p>The group were arrested for the possession of narcotic drugs, while popular singer Amal Perera and his son Nadeemal Perera, performer Ryan Van Rooyan an d underworld criminal Kanjipani Imran were also among those arrested by the Dubai authorities. .</p>
<p>The Dubai authorities had conducted investigations and had deported 30 of the arrested persons so far at various stages.</p>
<p>Several of those who were deported and have cases against them have been handed over to the relevant courts while Kanjipani Imran is being held under detention orders and questioned by the Colombo Crimes Division.</p>
<p>Singer Amal Perera was deported to Sri Lanka on April 23 and after being questioned by the Airport CID unit, he was released.</p>
<p>However, Makandure Madush had filed an appeal against his deportation and the verdict was scheduled to be given on April 18th. But, the verdict was not given on that date and it was postponed to May 02nd.</p>
<p>Sri Lankan authorities had made a request at international level to hand over Madush to the local authorities as he is a wanted criminal.</p>
<p>However, it is reported that as there aren’t specific charges against him in Dubai and based on his appeal, there is a possibility that he may not be deported to Sri Lanka.</p></div>","<div class=""K2FeedImage""><img src=""https://srilankamirror.com/media/k2/items/cache/054d1e347789e58f50b3042613b3fede_S.jpg"" alt=""Madush’s verdict today!"" /></div><div class=""K2FeedIntroText""><p>The Dubai Court is expected to announce its decision on whether Makandure Madush would be deported from Dubai to Sri Lanka or not today. Madush and 30 others were arrested by the Dubai Police on February 05th while they were at a party.</p>
</div><div class=""K2FeedFullText"">
<p>The group were arrested for the possession of narcotic drugs, while popular singer Amal Perera and his son Nadeemal Perera, performer Ryan Van Rooyan an d underworld criminal Kanjipani Imran were also among those arrested by the Dubai authorities. .</p>
<p>The Dubai authorities had conducted investigations and had deported 30 of the arrested persons so far at various stages.</p>
<p>Several of those who were deported and have cases against them have been handed over to the relevant courts while Kanjipani Imran is being held under detention orders and questioned by the Colombo Crimes Division.</p>
<p>Singer Amal Perera was deported to Sri Lanka on April 23 and after being questioned by the Airport CID unit, he was released.</p>
<p>However, Makandure Madush had filed an appeal against his deportation and the verdict was scheduled to be given on April 18th. But, the verdict was not given on that date and it was postponed to May 02nd.</p>
<p>Sri Lankan authorities had made a request at international level to hand over Madush to the local authorities as he is a wanted criminal.</p>
<p>However, it is reported that as there aren’t specific charges against him in Dubai and based on his appeal, there is a possibility that he may not be deported to Sri Lanka.</p></div>",https://srilankamirror.com/news/13909-madush-s-verdict-today,"Thu, 02 May 2019 10:10:43 +0530"
41,Pop Civilization Essay: Change and Place with One’s Lifestyle,sports,Pop Civilization Essay: Change and Place with One&#8217;s Lifestyle Do you know precisely what is meant just by &#8216;pop culture&#8217;? This expression became a mainstream while in 1980&#8242;s. Ahead of that time period people used the word &#8216;popular&#8217; to describe something that was best (like books) or whatever belonged to the absolute best (like prime [...],Pop Civilization Essay: Change and Place with One&#8217;s Lifestyle Do you know precisely what is meant just by &#8216;pop culture&#8217;? This expression became a mainstream while in 1980&#8242;s. Ahead of that time period people used the word &#8216;popular&#8217; to describe something that was best (like books) or whatever belonged to the absolute best (like prime [...],http://www.thesundayleader.lk/2019/04/23/pop-civilization-essay-change-and-place-with-one-s-4/,"Tue, 23 Apr 2019 02:16:38 +0000"
42,Research Pieces of paper Writer Companies: Brief Description,sports,Research Pieces of paper Writer Companies: Brief Description Any document can be difficult written for some arguments. In most cases you&#8217;re lack of as well as resources in making A+ papers. People need additional the knowledge to produce an absolute exactness in plan. A good crafting starts through positive mind-set and trust in your own [...],Research Pieces of paper Writer Companies: Brief Description Any document can be difficult written for some arguments. In most cases you&#8217;re lack of as well as resources in making A+ papers. People need additional the knowledge to produce an absolute exactness in plan. A good crafting starts through positive mind-set and trust in your own [...],http://www.thesundayleader.lk/2019/04/23/research-pieces-of-paper-writer-companies-brief-3/,"Mon, 22 Apr 2019 23:35:57 +0000"
